edge_id,face_left,face_right,kind_left,kind_right,label_left,label_right,arclength,tension,relative_tension,identifiable,setting,ablation_id,is_cut_edge,on_cable
102,31,36,cell,cell,15,38,20.63609554421364,1.011412276658513,1.0506783135098592,True,pressure_curvature_r0.1,190216E4PSB1,False,False
103,36,35,cell,cell,38,37,32.699825818618706,0.8855388871163448,0.9199181440991534,True,pressure_curvature_r0.1,190216E4PSB1,False,False
104,37,32,cell,cell,44,17,68.05928671711348,0.8252628683592614,0.8573020307749095,True,pressure_curvature_r0.1,190216E4PSB1,False,False
105,33,37,cell,cell,21,44,16.648835703402344,1.2510525695278745,1.2996221562648949,True,pressure_curvature_r0.1,190216E4PSB1,False,False
106,31,38,cell,cell,15,13,13.0,1.1074051790736488,1.15039794629073,True,pressure_curvature_r0.1,190216E4PSB1,False,False
107,38,36,cell,cell,13,38,14.28859917432251,0.7555495042664819,0.7848821862619575,True,pressure_curvature_r0.1,190216E4PSB1,False,False
108,32,38,cell,cell,17,13,8.558260258215824,0.9218333695880685,0.9576216864756507,True,pressure_curvature_r0.1,190216E4PSB1,False,False
109,37,38,cell,cell,44,13,8.309496615117991,0.7836372988941325,0.81406043273044,True,pressure_curvature_r0.1,190216E4PSB1,False,False
110,36,39,cell,outer,38,-1,80.0,,,False,pressure_curvature_r0.1,190216E4PSB1,False,False
111,38,39,cell,outer,13,-1,22.0,,,False,pressure_curvature_r0.1,190216E4PSB1,False,False
112,37,39,cell,outer,44,-1,69.0,,,False,pressure_curvature_r0.1,190216E4PSB1,False,False
0,0,39,cell,outer,33,-1,113.12448474893256,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
1,39,1,outer,cell,-1,42,63.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
2,39,2,outer,cell,-1,35,51.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
3,39,3,outer,cell,-1,22,19.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
4,39,4,outer,cell,-1,5,26.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
5,39,5,outer,cell,-1,8,22.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
6,39,6,outer,cell,-1,12,15.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
7,39,7,outer,cell,-1,1,21.124484748932566,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
8,1,0,cell,cell,42,33,8.650421786976802,0.7068650948020097,0.7744166786587827,True,pressure_curvature_r0.01,190216E4PSB1,False,False
9,2,1,cell,cell,35,42,14.510813932991663,0.6625501680828982,0.7258667946467083,True,pressure_curvature_r0.01,190216E4PSB1,False,False
10,3,2,cell,cell,22,35,43.04788157102255,1.0214806833972796,1.1190985153570154,True,pressure_curvature_r0.01,190216E4PSB1,False,False
11,4,3,cell,cell,5,22,2.295888206165974,0.7473879853398149,0.818812140438842,True,pressure_curvature_r0.01,190216E4PSB1,False,False
12,5,4,cell,cell,8,5,41.173708028653394,1.273611814421956,1.3953245654342261,True,pressure_curvature_r0.01,190216E4PSB1,False,False
13,6,5,cell,cell,12,8,34.16299571768979,1.0744314965330242,1.177109574528569,True,pressure_curvature_r0.01,190216E4PSB1,False,False
14,7,6,cell,cell,1,12,18.622346241908524,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
15,4,8,cell,cell,5,26,55.49209093782838,1.0974730941678938,1.202353143128297,True,pressure_curvature_r0.01,190216E4PSB1,False,False
16,8,3,cell,cell,26,22,46.36839500383299,0.23519402130722544,0.25767034496470753,True,pressure_curvature_r0.01,190216E4PSB1,False,False
17,9,1,cell,cell,6,42,47.248498537518124,0.5861645357375374,0.6421813670691673,True,pressure_curvature_r0.01,190216E4PSB1,False,False
18,2,9,cell,cell,35,6,25.152899684594587,0.4521217543900363,0.4953287833263067,True,pressure_curvature_r0.01,190216E4PSB1,False,False
19,39,6,outer,cell,-1,12,42.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
20,9,0,cell,cell,6,33,51.756760762860736,0.5893270138270397,0.6456460674715679,True,pressure_curvature_r0.01,190216E4PSB1,False,False
21,10,9,cell,cell,14,6,47.11177206276417,0.569190826439671,0.6235855647362551,True,pressure_curvature_r0.01,190216E4PSB1,False,False
22,2,10,cell,cell,35,14,16.0,0.9659323467921886,1.0582417003083338,True,pressure_curvature_r0.01,190216E4PSB1,False,False
23,3,10,cell,cell,22,14,38.59236584068177,0.16239658621024744,0.1779160208125571,True,pressure_curvature_r0.01,190216E4PSB1,False,False
24,11,5,cell,cell,18,8,13.805927503500357,0.29471659374117043,0.3228811938077015,True,pressure_curvature_r0.01,190216E4PSB1,False,False
25,6,11,cell,cell,12,18,28.977088848283593,0.9267462872509742,1.0153108238189061,True,pressure_curvature_r0.01,190216E4PSB1,False,False
26,12,3,cell,cell,41,22,40.868949583795924,0.2925421806489845,0.3204989828635405,True,pressure_curvature_r0.01,190216E4PSB1,False,False
27,8,12,cell,cell,26,41,65.61279496613798,-0.02747924764221099,-0.030105302762309664,True,pressure_curvature_r0.01,190216E4PSB1,False,False
28,11,4,cell,cell,18,5,4.0,1.212357963217243,1.3282169881131254,True,pressure_curvature_r0.01,190216E4PSB1,False,False
29,13,4,cell,cell,32,5,15.8118321563196,0.5805068673247935,0.6359830234059015,True,pressure_curvature_r0.01,190216E4PSB1,False,False
30,11,13,cell,cell,18,32,55.56682312902478,0.8453635507042336,0.9261507436280144,True,pressure_curvature_r0.01,190216E4PSB1,False,False
31,13,8,cell,cell,32,26,17.280688142571567,1.3504069450943792,1.4794586250586625,True,pressure_curvature_r0.01,190216E4PSB1,False,False
32,39,11,outer,cell,-1,18,44.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
33,14,9,cell,cell,4,6,22.543152029485558,0.9860503054026113,1.0802822322330885,True,pressure_curvature_r0.01,190216E4PSB1,False,False
34,10,14,cell,cell,14,4,38.69379514023123,0.6464102963603471,0.7081845156018535,True,pressure_curvature_r0.01,190216E4PSB1,False,False
35,15,0,cell,cell,30,33,49.29420317481863,0.7194891229665104,0.7882471224511529,True,pressure_curvature_r0.01,190216E4PSB1,False,False
36,9,15,cell,cell,6,30,8.584383574728834,0.8140125934567823,0.8918037312166219,True,pressure_curvature_r0.01,190216E4PSB1,False,False
37,10,12,cell,cell,14,41,1.0,0.5676060684068804,0.6218493592548184,True,pressure_curvature_r0.01,190216E4PSB1,False,False
38,12,14,cell,cell,41,4,34.8730062683956,0.1627750640683473,0.1783306679184489,True,pressure_curvature_r0.01,190216E4PSB1,False,False
39,14,15,cell,cell,4,30,59.53698612407007,0.5232367253349495,0.5732398585895451,True,pressure_curvature_r0.01,190216E4PSB1,False,False
40,13,16,cell,cell,32,39,40.80111045946502,0.46759833992344957,0.5122843892175857,True,pressure_curvature_r0.01,190216E4PSB1,False,False
41,16,8,cell,cell,39,26,15.391155899266263,1.1889105941597706,1.3025288705326972,True,pressure_curvature_r0.01,190216E4PSB1,False,False
42,15,39,cell,outer,30,-1,52.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
43,17,8,cell,cell,31,26,72.27347849337315,0.8332528441757958,0.9128826770691599,True,pressure_curvature_r0.01,190216E4PSB1,False,False
44,16,17,cell,cell,39,31,18.827074543136277,1.1556324713798953,1.2660705229573248,True,pressure_curvature_r0.01,190216E4PSB1,False,False
45,17,12,cell,cell,31,41,12.31905339962282,0.759148064679395,0.8316960721110832,True,pressure_curvature_r0.01,190216E4PSB1,False,False
46,18,13,cell,cell,19,32,8.309910909188645,1.1630298330526339,1.2741748137188378,True,pressure_curvature_r0.01,190216E4PSB1,False,False
47,11,18,cell,cell,18,19,14.622073728306502,1.5488215200753914,1.6968346948125776,True,pressure_curvature_r0.01,190216E4PSB1,False,False
48,19,12,cell,cell,16,41,13.124249268759064,0.6975136859966816,0.7641716021922031,True,pressure_curvature_r0.01,190216E4PSB1,False,False
49,17,19,cell,cell,31,16,44.87785301233781,0.3906391911740792,0.4279706371237892,True,pressure_curvature_r0.01,190216E4PSB1,False,False
50,19,14,cell,cell,16,4,63.49728347676397,0.8985082855244905,0.9843742566156415,True,pressure_curvature_r0.01,190216E4PSB1,False,False
51,18,16,cell,cell,19,39,22.377033859184017,0.8755347191093763,0.9592052206412128,True,pressure_curvature_r0.01,190216E4PSB1,False,False
52,39,18,outer,cell,-1,19,29.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
53,20,17,cell,cell,27,31,102.2306703380237,0.4835032329622474,0.5297092338337694,True,pressure_curvature_r0.01,190216E4PSB1,False,False
54,16,20,cell,cell,39,27,9.200319839519462,1.132295342278407,1.2405031804175608,True,pressure_curvature_r0.01,190216E4PSB1,False,False
55,21,20,cell,cell,11,27,52.653536530821086,1.5268612776133623,1.6727758211250185,True,pressure_curvature_r0.01,190216E4PSB1,False,False
56,16,21,cell,cell,39,11,11.232810638105507,2.1079485344947955,2.3093946990328416,True,pressure_curvature_r0.01,190216E4PSB1,False,False
57,18,21,cell,cell,19,11,16.68516571373767,2.2641323001844267,2.4805041709465225,True,pressure_curvature_r0.01,190216E4PSB1,False,False
58,22,15,cell,cell,36,30,38.4990867075001,1.0616474598723356,1.1631038310233026,True,pressure_curvature_r0.01,190216E4PSB1,False,False
59,14,22,cell,cell,4,36,17.00375199693487,0.857248157608904,0.939171103345816,True,pressure_curvature_r0.01,190216E4PSB1,False,False
60,23,18,cell,cell,20,19,20.21222165623158,1.230157433756569,1.3477174655851536,True,pressure_curvature_r0.01,190216E4PSB1,False,False
61,22,39,cell,outer,36,-1,103.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
62,19,22,cell,cell,16,36,20.124249268759062,0.521026059043834,0.5708179299084181,True,pressure_curvature_r0.01,190216E4PSB1,False,False
63,39,23,outer,cell,-1,20,45.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
64,24,21,cell,cell,23,11,58.01350947200682,0.9579485949465881,1.0494949809796086,True,pressure_curvature_r0.01,190216E4PSB1,False,False
65,18,24,cell,cell,19,23,8.558260258215824,2.275958508731264,2.4934605514656836,True,pressure_curvature_r0.01,190216E4PSB1,False,False
66,23,24,cell,cell,20,23,21.563893233592893,2.4693871480731735,2.7053742044925118,True,pressure_curvature_r0.01,190216E4PSB1,False,False
67,20,19,cell,cell,27,16,16.907452250677427,0.7426619587893293,0.8136344710201738,True,pressure_curvature_r0.01,190216E4PSB1,False,False
68,25,20,cell,cell,7,27,61.95186543855177,1.8804694698979876,2.0601765908465697,True,pressure_curvature_r0.01,190216E4PSB1,False,False
69,21,25,cell,cell,11,7,16.48500289034194,1.0491019406348678,1.1493593988659179,True,pressure_curvature_r0.01,190216E4PSB1,False,False
70,26,22,cell,cell,28,36,26.063970376199027,0.37651718807127665,0.412499064373483,True,pressure_curvature_r0.01,190216E4PSB1,False,False
71,19,26,cell,cell,16,28,19.97368066842926,0.7329542254870505,0.8029990178954702,True,pressure_curvature_r0.01,190216E4PSB1,False,True
72,24,25,cell,cell,23,7,42.970699810600706,0.9005795523570785,0.9866434641248314,True,pressure_curvature_r0.01,190216E4PSB1,False,False
73,27,19,cell,cell,10,16,37.50245200070672,2.1104314035912672,2.3121148435885335,True,pressure_curvature_r0.01,190216E4PSB1,True,True
74,25,27,cell,cell,7,10,22.25602765682371,1.5617916743446358,1.7110443422612096,True,pressure_curvature_r0.01,190216E4PSB1,False,False
75,27,26,cell,cell,10,28,25.701376582300714,1.556931158282181,1.7057193308363516,True,pressure_curvature_r0.01,190216E4PSB1,False,False
76,28,24,cell,cell,9,23,69.307212902244,1.6708409308859358,1.8305148942546943,True,pressure_curvature_r0.01,190216E4PSB1,False,False
77,23,28,cell,cell,20,9,21.123525228880915,2.5121296098320416,2.7522013508835412,True,pressure_curvature_r0.01,190216E4PSB1,False,False
78,29,26,cell,cell,24,28,4.135128242442549,1.1343081857436443,1.2427083813285573,True,pressure_curvature_r0.01,190216E4PSB1,False,False
79,27,29,cell,cell,10,24,38.080615286389424,0.4974162748437364,0.544951875977418,True,pressure_curvature_r0.01,190216E4PSB1,False,False
80,29,22,cell,cell,24,36,85.46332225368705,0.6549662390344226,0.7175581071926342,True,pressure_curvature_r0.01,190216E4PSB1,False,False
81,39,28,outer,cell,-1,9,34.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
82,30,27,cell,cell,3,10,42.29355023592053,1.1344106149681745,1.2428205992049832,True,pressure_curvature_r0.01,190216E4PSB1,False,False
83,25,30,cell,cell,7,3,27.43690049301407,1.3816849600259598,1.5137257244195936,True,pressure_curvature_r0.01,190216E4PSB1,False,False
84,31,25,cell,cell,15,7,37.445016738932715,1.2987951273639196,1.4229145224282163,True,pressure_curvature_r0.01,190216E4PSB1,False,False
85,24,31,cell,cell,23,15,25.744368697883445,1.0780715301100954,1.1810974680229442,True,pressure_curvature_r0.01,190216E4PSB1,False,False
86,30,29,cell,cell,3,24,13.053018596174015,0.9249624698685632,1.0133565358751686,True,pressure_curvature_r0.01,190216E4PSB1,False,False
87,31,30,cell,cell,15,3,29.168440676733255,1.2992511908585094,1.423414169644262,True,pressure_curvature_r0.01,190216E4PSB1,False,False
88,28,31,cell,cell,9,15,1.0,1.4647051057967628,1.6046796928958575,True,pressure_curvature_r0.01,190216E4PSB1,False,False
89,28,32,cell,cell,9,17,47.245912816350284,1.0742512892839833,1.1769121457684013,True,pressure_curvature_r0.01,190216E4PSB1,False,False
90,32,31,cell,cell,17,15,70.66820597855966,1.0655687380371779,1.1673998462528636,True,pressure_curvature_r0.01,190216E4PSB1,False,False
91,33,28,cell,cell,21,9,30.159771509410003,2.5308246852811154,2.772683021775216,True,pressure_curvature_r0.01,190216E4PSB1,False,False
92,39,33,outer,cell,-1,21,98.12448474893256,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
93,34,29,cell,cell,2,24,23.71197504215889,0.8274422679982272,0.9065168130059655,True,pressure_curvature_r0.01,190216E4PSB1,False,False
94,30,34,cell,cell,3,2,44.86324960352809,0.5651659204697583,0.6191760185073432,True,pressure_curvature_r0.01,190216E4PSB1,False,False
95,33,32,cell,cell,21,17,33.76052027420084,1.7008747465384788,1.8634188923953965,True,pressure_curvature_r0.01,190216E4PSB1,False,False
96,31,34,cell,cell,15,2,14.161637786593715,0.8027643869748119,0.879480589546887,True,pressure_curvature_r0.01,190216E4PSB1,False,False
97,35,29,cell,cell,37,24,55.63971873998001,0.764399164824507,0.8374489937981009,True,pressure_curvature_r0.01,190216E4PSB1,False,False
98,34,35,cell,cell,2,37,14.519307107755312,0.315702956859223,0.34587311934274534,True,pressure_curvature_r0.01,190216E4PSB1,False,False
99,22,35,cell,cell,36,37,2.0,1.0084890937417912,1.104865384048814,True,pressure_curvature_r0.01,190216E4PSB1,False,False
100,35,39,cell,outer,37,-1,68.12448474893256,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
101,36,34,cell,cell,38,2,44.42688850972403,1.0946881550631642,1.1993020612350034,True,pressure_curvature_r0.01,190216E4PSB1,False,False
102,31,36,cell,cell,15,38,20.63609554421364,0.9492518637398611,1.0399671463958566,True,pressure_curvature_r0.01,190216E4PSB1,False,False
103,36,35,cell,cell,38,37,32.699825818618706,0.7873983697494914,0.8626461184273597,True,pressure_curvature_r0.01,190216E4PSB1,False,False
104,37,32,cell,cell,44,17,68.05928671711348,0.8616700098071384,0.9440155299811923,True,pressure_curvature_r0.01,190216E4PSB1,False,False
105,33,37,cell,cell,21,44,16.648835703402344,1.4746794235453915,1.6156072066174736,True,pressure_curvature_r0.01,190216E4PSB1,False,False
106,31,38,cell,cell,15,13,13.0,1.059235417576349,1.160461281833396,True,pressure_curvature_r0.01,190216E4PSB1,False,False
107,38,36,cell,cell,13,38,14.28859917432251,0.6660423295538169,0.7296926846326984,True,pressure_curvature_r0.01,190216E4PSB1,False,False
108,32,38,cell,cell,17,13,8.558260258215824,0.8742741080787009,0.9578241392798115,True,pressure_curvature_r0.01,190216E4PSB1,False,False
109,37,38,cell,cell,44,13,8.309496615117991,0.7087157666664179,0.7764442100350827,True,pressure_curvature_r0.01,190216E4PSB1,False,False
110,36,39,cell,outer,38,-1,80.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
111,38,39,cell,outer,13,-1,22.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
112,37,39,cell,outer,44,-1,69.0,,,False,pressure_curvature_r0.01,190216E4PSB1,False,False
0,0,52,cell,outer,30,-1,94.12448474893256,,,False,tension_only_r0.1,190216E5PSB1,False,False
1,52,1,outer,cell,-1,7,22.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
2,52,2,outer,cell,-1,41,22.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
3,52,3,outer,cell,-1,3,51.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
4,52,4,outer,cell,-1,9,38.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
5,52,5,outer,cell,-1,55,29.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
6,52,6,outer,cell,-1,38,47.124484748932566,,,False,tension_only_r0.1,190216E5PSB1,False,False
7,1,0,cell,cell,7,30,58.993715258959824,1.2543791805508087,1.1289828113996239,True,tension_only_r0.1,190216E5PSB1,False,False
8,2,1,cell,cell,41,7,2.0,0.8779690073342596,0.7902011876398648,True,tension_only_r0.1,190216E5PSB1,False,False
9,3,2,cell,cell,3,41,4.5444603598349005,1.8026999955792804,1.622489707000322,True,tension_only_r0.1,190216E5PSB1,False,False
10,4,3,cell,cell,9,3,22.053047978320908,1.1110702199227713,1.0,True,tension_only_r0.1,190216E5PSB1,False,False
11,5,4,cell,cell,55,9,15.094191502249902,1.1050528920128053,0.9945842055685875,True,tension_only_r0.1,190216E5PSB1,False,False
12,6,5,cell,cell,38,55,9.604188354461245,1.4107578330430202,1.2697287783854738,True,tension_only_r0.1,190216E5PSB1,False,False
13,7,1,cell,cell,42,7,60.46879679936794,1.2786618864437258,1.1508380510212968,True,tension_only_r0.1,190216E5PSB1,False,False
14,2,7,cell,cell,41,42,20.248498537518127,0.9573363873189807,0.8616344585183137,True,tension_only_r0.1,190216E5PSB1,False,False
15,3,7,cell,cell,3,42,4.0,1.6777183208409143,1.5100020599575874,True,tension_only_r0.1,190216E5PSB1,False,False
16,8,7,cell,cell,18,42,35.725622605306064,1.1466598679153817,1.0320318620321622,True,tension_only_r0.1,190216E5PSB1,False,False
17,3,8,cell,cell,3,18,43.766729216314715,1.1022567938277603,0.9920676245866588,True,tension_only_r0.1,190216E5PSB1,False,False
18,9,5,cell,cell,14,55,14.387806044888364,1.521989743246403,1.3698411819121512,True,tension_only_r0.1,190216E5PSB1,False,False
19,6,9,cell,cell,38,14,24.38257989127996,1.041298451680313,0.9372030975258179,True,tension_only_r0.1,190216E5PSB1,False,False
20,9,4,cell,cell,14,9,29.78276080834686,1.4367228692946317,1.2930981710539375,True,tension_only_r0.1,190216E5PSB1,False,False
21,4,10,cell,cell,9,12,34.184273597665666,0.8942032532055044,0.804812546652235,True,tension_only_r0.1,190216E5PSB1,False,False
22,11,6,cell,cell,31,38,18.182836077315777,1.6258932884212585,1.4633578141751218,True,tension_only_r0.1,190216E5PSB1,False,False
23,10,3,cell,cell,12,3,33.732330517804115,1.134055618215665,1.0206876198108263,True,tension_only_r0.1,190216E5PSB1,False,False
24,52,11,outer,cell,-1,31,38.0,,,False,tension_only_r0.1,190216E5PSB1,False,False
25,12,0,cell,cell,48,30,16.759014303503385,1.5018894382968055,1.3517502416734735,True,tension_only_r0.1,190216E5PSB1,False,False
