tile,n_ref_vertices,n_pred_vertices,n_matched,n_missed,n_spurious,weighted_frac,set
data/tiles/gt_haec_train/field_00133_r0688_c0400.npz,8,7,1,7,6,0.0076675415039062,haec
data/tiles/gt_haec_train/field_00134_r0688_c0000.npz,2,0,0,2,0,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00135_r0400_c0688.npz,24,21,12,12,9,0.0140037536621093,haec
data/tiles/gt_haec_train/field_00136_r0400_c0400.npz,19,10,2,17,8,0.0174140930175781,haec
data/tiles/gt_haec_train/field_00137_r0400_c0000.npz,6,9,0,6,9,0.010162353515625,haec
data/tiles/gt_haec_train/field_00138_r0000_c0688.npz,7,4,0,7,4,0.0080947875976562,haec
data/tiles/gt_haec_train/field_00139_r0000_c0400.npz,2,2,0,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00140_r0000_c0000.npz,5,2,1,4,1,0.003570556640625,haec
data/tiles/gt_haec_train/field_00140_r0688_c0688.npz,5,4,0,5,4,0.0049629211425781,haec
data/tiles/gt_haec_train/field_00141_r0688_c0400.npz,4,4,2,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00142_r0688_c0000.npz,0,2,0,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00143_r0400_c0688.npz,13,6,1,12,5,0.0114059448242187,haec
data/tiles/gt_haec_train/field_00144_r0400_c0400.npz,10,4,1,9,3,0.0081253051757812,haec
data/tiles/gt_haec_train/field_00145_r0400_c0000.npz,4,4,2,2,2,0.0025215148925781,haec
data/tiles/gt_haec_train/field_00146_r0000_c0688.npz,2,1,1,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00147_r0000_c0400.npz,6,3,1,5,2,0.0050163269042968,haec
data/tiles/gt_haec_train/field_00148_r0000_c0000.npz,14,8,1,13,7,0.0130043029785156,haec
data/tiles/gt_haec_train/field_00148_r0688_c0688.npz,4,4,0,4,4,0.006011962890625,haec
data/tiles/gt_haec_train/field_00149_r0688_c0400.npz,9,5,2,7,3,0.0068550109863281,haec
data/tiles/gt_haec_train/field_00150_r0688_c0000.npz,10,6,2,8,4,0.0087776184082031,haec
data/tiles/gt_haec_train/field_00151_r0400_c0688.npz,6,6,2,4,4,0.0056343078613281,haec
data/tiles/gt_haec_train/field_00152_r0400_c0400.npz,6,7,1,5,6,0.0061607360839843,haec
data/tiles/gt_haec_train/field_00153_r0400_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00154_r0000_c0688.npz,10,9,1,9,8,0.0109062194824218,haec
data/tiles/gt_haec_train/field_00155_r0000_c0400.npz,6,8,6,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00156_r0000_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00156_r0688_c0688.npz,0,3,0,0,3,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00157_r0688_c0400.npz,4,2,0,4,2,0.003814697265625,haec
data/tiles/gt_haec_train/field_00158_r0688_c0000.npz,10,3,0,10,3,0.0097694396972656,haec
data/tiles/gt_haec_train/field_00159_r0400_c0688.npz,9,4,1,8,3,0.0077095031738281,haec
data/tiles/gt_haec_train/field_00160_r0400_c0400.npz,8,8,0,8,8,0.0110740661621093,haec
data/tiles/gt_haec_train/field_00161_r0400_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00162_r0000_c0688.npz,10,9,3,7,6,0.0092582702636718,haec
data/tiles/gt_haec_train/field_00163_r0000_c0400.npz,39,41,15,24,26,0.0345840454101562,haec
data/tiles/gt_haec_train/field_00164_r0000_c0000.npz,25,44,14,11,30,0.0271987915039062,haec
data/tiles/gt_haec_train/field_00164_r0688_c0688.npz,27,39,9,18,30,0.03131103515625,haec
data/tiles/gt_haec_train/field_00165_r0688_c0400.npz,28,34,14,14,20,0.0221443176269531,haec
data/tiles/gt_haec_train/field_00166_r0688_c0000.npz,26,36,16,10,20,0.0204582214355468,haec
data/tiles/gt_haec_train/field_00167_r0400_c0688.npz,39,35,17,22,18,0.0256919860839843,haec
data/tiles/gt_haec_train/field_00168_r0400_c0400.npz,30,29,13,17,16,0.0224075317382812,haec
data/tiles/gt_haec_train/field_00169_r0400_c0000.npz,37,42,18,19,24,0.0279655456542968,haec
data/tiles/gt_haec_train/field_00170_r0000_c0688.npz,17,16,7,10,9,0.0125312805175781,haec
data/tiles/gt_haec_train/field_00171_r0000_c0400.npz,32,37,17,15,20,0.0225296020507812,haec
data/tiles/gt_haec_train/field_00172_r0000_c0000.npz,19,32,10,9,22,0.020782470703125,haec
data/tiles/gt_haec_train/field_00172_r0688_c0688.npz,37,44,16,21,28,0.031494140625,haec
data/tiles/gt_haec_train/field_00173_r0688_c0400.npz,20,28,9,11,19,0.02081298828125,haec
data/tiles/gt_haec_train/field_00174_r0688_c0000.npz,20,33,9,11,24,0.0249366760253906,haec
data/tiles/gt_haec_train/field_00175_r0400_c0688.npz,34,46,20,14,26,0.0265274047851562,haec
data/tiles/gt_haec_train/field_00176_r0400_c0400.npz,27,23,10,17,13,0.0194473266601562,haec
data/tiles/gt_haec_train/field_00177_r0400_c0000.npz,15,15,6,9,9,0.0115013122558593,haec
data/tiles/gt_haec_train/field_00178_r0000_c0688.npz,31,31,12,19,19,0.0265693664550781,haec
data/tiles/gt_haec_train/field_00179_r0000_c0400.npz,22,34,13,9,21,0.0196075439453125,haec
data/tiles/gt_haec_train/field_00180_r0000_c0000.npz,15,12,5,10,7,0.011138916015625,haec
data/tiles/gt_haec_train/field_00180_r0688_c0688.npz,18,14,4,14,10,0.015899658203125,haec
data/tiles/gt_haec_train/field_00181_r0688_c0400.npz,13,19,4,9,15,0.0161399841308593,haec
data/tiles/gt_haec_train/field_00182_r0688_c0000.npz,20,28,10,10,18,0.0183677673339843,haec
data/tiles/gt_haec_train/field_00183_r0400_c0688.npz,6,16,1,5,15,0.0141258239746093,haec
data/tiles/gt_haec_train/field_00184_r0400_c0400.npz,35,33,19,16,14,0.0197296142578125,haec
data/tiles/gt_haec_train/field_00185_r0400_c0000.npz,12,10,4,8,6,0.0090255737304687,haec
data/tiles/gt_haec_train/field_00186_r0000_c0688.npz,23,26,9,14,17,0.0200424194335937,haec
data/tiles/gt_haec_train/field_00187_r0000_c0400.npz,33,37,5,28,32,0.0377655029296875,haec
data/tiles/gt_haec_train/field_00188_r0000_c0000.npz,18,16,8,10,8,0.0111427307128906,haec
data/tiles/gt_haec_train/field_00188_r0688_c0688.npz,14,14,4,10,10,0.0143089294433593,haec
data/tiles/gt_haec_train/field_00189_r0688_c0400.npz,27,33,15,12,18,0.0200042724609375,haec
data/tiles/gt_haec_train/field_00190_r0688_c0000.npz,8,14,5,3,9,0.00762939453125,haec
data/tiles/gt_haec_train/field_00191_r0400_c0688.npz,27,29,16,11,13,0.0164527893066406,haec
data/tiles/gt_haec_train/field_00192_r0400_c0400.npz,15,25,7,8,18,0.0168647766113281,haec
data/tiles/gt_haec_train/field_00193_r0400_c0000.npz,23,20,8,15,12,0.0166130065917968,haec
data/tiles/gt_haec_train/field_00194_r0000_c0688.npz,25,25,11,14,14,0.01947021484375,haec
data/tiles/gt_haec_train/field_00195_r0000_c0400.npz,38,46,22,16,24,0.0273857116699218,haec
data/tiles/gt_haec_train/field_00196_r0000_c0000.npz,32,34,9,23,25,0.0322341918945312,haec
data/tiles/gt_haec_train/field_00196_r0688_c0688.npz,27,29,12,15,17,0.0225486755371093,haec
data/tiles/gt_haec_train/field_00197_r0688_c0400.npz,34,48,12,22,36,0.0354042053222656,haec
data/tiles/gt_haec_train/field_00198_r0688_c0000.npz,22,32,9,13,23,0.0243644714355468,haec
data/tiles/gt_haec_train/field_00199_r0400_c0688.npz,22,21,7,15,14,0.0188369750976562,haec
data/tiles/gt_haec_train/field_00200_r0400_c0400.npz,24,31,8,16,23,0.0266075134277343,haec
data/tiles/gt_haec_train/field_00201_r0400_c0000.npz,30,38,13,17,25,0.0270042419433593,haec
data/tiles/gt_haec_train/field_00202_r0000_c0688.npz,9,12,2,7,10,0.0118865966796875,haec
data/tiles/gt_haec_train/field_00203_r0000_c0400.npz,18,26,7,11,19,0.0200424194335937,haec
data/tiles/gt_haec_train/field_00204_r0000_c0000.npz,24,37,11,13,26,0.0242424011230468,haec
data/tiles/gt_haec_train/field_00204_r0688_c0688.npz,27,33,12,15,21,0.0232353210449218,haec
data/tiles/gt_haec_train/field_00205_r0688_c0400.npz,20,16,6,14,10,0.0165290832519531,haec
data/tiles/gt_haec_train/field_00206_r0688_c0000.npz,27,29,11,16,18,0.0222244262695312,haec
data/tiles/gt_haec_train/field_00207_r0400_c0688.npz,49,57,19,30,38,0.0438003540039062,haec
data/tiles/gt_haec_train/field_00208_r0400_c0400.npz,9,9,2,7,7,0.0100326538085937,haec
data/tiles/gt_haec_train/field_00209_r0400_c0000.npz,5,10,4,1,6,0.0045890808105468,haec
data/tiles/gt_haec_train/field_00210_r0000_c0688.npz,7,7,4,3,3,0.0039596557617187,haec
data/tiles/gt_haec_train/field_00211_r0000_c0400.npz,10,7,4,6,3,0.0061874389648437,haec
data/tiles/gt_haec_train/field_00212_r0000_c0000.npz,1,3,0,1,3,0.0030021667480468,haec
data/tiles/gt_haec_train/field_00212_r0688_c0688.npz,6,9,2,4,7,0.0066642761230468,haec
data/tiles/gt_haec_train/field_00213_r0688_c0400.npz,10,6,3,7,3,0.0074119567871093,haec
data/tiles/gt_haec_train/field_00214_r0688_c0000.npz,8,4,1,7,3,0.0061454772949218,haec
data/tiles/gt_haec_train/field_00215_r0400_c0688.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00216_r0400_c0400.npz,4,5,0,4,5,0.0059013366699218,haec
data/tiles/gt_haec_train/field_00217_r0400_c0000.npz,4,5,2,2,3,0.0034942626953125,haec
data/tiles/gt_haec_train/field_00218_r0000_c0688.npz,3,4,1,2,3,0.0034713745117187,haec
data/tiles/gt_haec_train/field_00219_r0000_c0400.npz,8,5,2,6,3,0.0067253112792968,haec
data/tiles/gt_haec_train/field_00220_r0000_c0000.npz,12,11,2,10,9,0.0132713317871093,haec
data/tiles/gt_haec_train/field_00220_r0688_c0688.npz,15,7,4,11,3,0.008636474609375,haec
data/tiles/gt_haec_train/field_00221_r0688_c0400.npz,16,10,5,11,5,0.0106163024902343,haec
data/tiles/gt_haec_train/field_00222_r0688_c0000.npz,6,2,0,6,2,0.0056343078613281,haec
data/tiles/gt_haec_train/field_00223_r0400_c0688.npz,3,3,1,2,2,0.0026741027832031,haec
data/tiles/gt_haec_train/field_00224_r0400_c0400.npz,4,3,0,4,3,0.0049819946289062,haec
data/tiles/gt_haec_train/field_00225_r0400_c0000.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00226_r0000_c0688.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00227_r0000_c0400.npz,2,0,0,2,0,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00228_r0000_c0000.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00228_r0688_c0688.npz,0,4,0,0,4,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00229_r0688_c0400.npz,6,5,1,5,4,0.0065345764160156,haec
data/tiles/gt_haec_train/field_00230_r0688_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00231_r0400_c0688.npz,8,4,2,6,2,0.0051422119140625,haec
data/tiles/gt_haec_train/field_00232_r0400_c0400.npz,13,12,4,9,8,0.0127754211425781,haec
data/tiles/gt_haec_train/field_00233_r0400_c0000.npz,10,7,3,7,4,0.0078125,haec
data/tiles/gt_haec_train/field_00234_r0000_c0688.npz,3,6,0,3,6,0.0051612854003906,haec
data/tiles/gt_haec_train/field_00235_r0000_c0400.npz,17,13,2,15,11,0.01763916015625,haec
data/tiles/gt_haec_train/field_00236_r0000_c0000.npz,15,58,0,15,58,0.0511665344238281,haec
data/tiles/gt_haec_train/field_00236_r0688_c0688.npz,9,14,1,8,13,0.0140800476074218,haec
data/tiles/gt_haec_train/field_00237_r0688_c0400.npz,6,6,1,5,5,0.0073585510253906,haec
data/tiles/gt_haec_train/field_00238_r0688_c0000.npz,18,11,4,14,7,0.0137481689453125,haec
data/tiles/gt_haec_train/field_00239_r0400_c0688.npz,12,8,2,10,6,0.0107841491699218,haec
data/tiles/gt_haec_train/field_00240_r0400_c0400.npz,4,5,2,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00241_r0400_c0000.npz,5,2,0,5,2,0.0047454833984375,haec
data/tiles/gt_haec_train/field_00242_r0000_c0688.npz,1,4,0,1,4,0.0032730102539062,haec
data/tiles/gt_haec_train/field_00243_r0000_c0400.npz,4,4,1,3,3,0.0035171508789062,haec
data/tiles/gt_haec_train/field_00244_r0000_c0000.npz,1,2,0,1,2,0.0020828247070312,haec
data/tiles/gt_haec_train/field_00244_r0688_c0688.npz,8,11,3,5,8,0.0096092224121093,haec
data/tiles/gt_haec_train/field_00245_r0688_c0400.npz,4,1,0,4,1,0.0034065246582031,haec
data/tiles/gt_haec_train/field_00246_r0688_c0000.npz,2,2,2,0,0,0.0,haec
data/tiles/gt_haec_train/field_00247_r0400_c0688.npz,3,2,1,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00248_r0400_c0400.npz,32,39,10,22,29,0.03167724609375,haec
data/tiles/gt_haec_train/field_00249_r0400_c0000.npz,38,48,16,22,32,0.0369720458984375,haec
data/tiles/gt_haec_train/field_00250_r0000_c0688.npz,32,42,13,19,29,0.033172607421875,haec
data/tiles/gt_haec_train/field_00251_r0000_c0400.npz,26,43,8,18,35,0.0355796813964843,haec
data/tiles/gt_haec_train/field_00252_r0000_c0000.npz,8,10,5,3,5,0.006011962890625,haec
data/tiles/gt_haec_train/field_00252_r0688_c0688.npz,10,18,2,8,16,0.0172500610351562,haec
data/tiles/gt_haec_train/field_00253_r0688_c0400.npz,28,44,13,15,31,0.0295829772949218,haec
data/tiles/gt_haec_train/field_00254_r0688_c0000.npz,22,25,9,13,16,0.0201950073242187,haec
data/tiles/gt_haec_train/field_00255_r0400_c0688.npz,27,40,11,16,29,0.0296745300292968,haec
data/tiles/gt_haec_train/field_00256_r0400_c0400.npz,14,19,5,9,14,0.0156631469726562,haec
data/tiles/gt_haec_train/field_00257_r0400_c0000.npz,39,48,18,21,30,0.0346794128417968,haec
data/tiles/gt_haec_train/field_00258_r0000_c0688.npz,40,42,17,23,25,0.0322151184082031,haec
data/tiles/gt_haec_train/field_00259_r0000_c0400.npz,40,47,14,26,33,0.0367507934570312,haec
data/tiles/gt_haec_train/field_00260_r0000_c0000.npz,20,27,9,11,18,0.017578125,haec
data/tiles/gt_haec_train/field_00260_r0688_c0688.npz,14,34,6,8,28,0.0241775512695312,haec
data/tiles/gt_haec_train/field_00261_r0688_c0400.npz,28,41,15,13,26,0.0271453857421875,haec
data/tiles/gt_haec_train/field_00262_r0688_c0000.npz,22,21,8,14,13,0.0182113647460937,haec
data/tiles/gt_haec_train/field_00263_r0400_c0688.npz,26,25,10,16,15,0.021240234375,haec
data/tiles/gt_haec_train/field_00264_r0400_c0400.npz,33,34,15,18,19,0.0223579406738281,haec
data/tiles/gt_haec_train/field_00265_r0400_c0000.npz,19,20,6,13,14,0.0167808532714843,haec
data/tiles/gt_haec_train/field_00266_r0000_c0688.npz,21,36,7,14,29,0.0298042297363281,haec
data/tiles/gt_haec_train/field_00267_r0000_c0400.npz,24,19,10,14,9,0.0147628784179687,haec
data/tiles/gt_haec_train/field_00268_r0000_c0000.npz,21,15,4,17,11,0.0192108154296875,haec
data/tiles/gt_haec_train/field_00268_r0688_c0688.npz,21,22,6,15,16,0.0210685729980468,haec
data/tiles/gt_haec_train/field_00269_r0688_c0400.npz,37,33,12,25,21,0.0300140380859375,haec
data/tiles/gt_haec_train/field_00270_r0688_c0000.npz,13,11,5,8,6,0.0085868835449218,haec
data/tiles/gt_haec_train/field_00271_r0400_c0688.npz,25,23,6,19,17,0.0239295959472656,haec
data/tiles/gt_haec_train/field_00272_r0400_c0400.npz,22,25,11,11,14,0.0184249877929687,haec
data/tiles/gt_haec_train/field_00273_r0400_c0000.npz,8,11,2,6,9,0.009124755859375,haec
data/tiles/gt_haec_train/field_00274_r0000_c0688.npz,24,32,11,13,21,0.020172119140625,haec
data/tiles/gt_haec_train/field_00275_r0000_c0400.npz,19,18,10,9,8,0.0121345520019531,haec
data/tiles/gt_haec_train/field_00276_r0000_c0000.npz,34,38,11,23,27,0.0329666137695312,haec
data/tiles/gt_haec_train/field_00276_r0688_c0688.npz,33,35,13,20,22,0.0282783508300781,haec
data/tiles/gt_haec_train/field_00277_r0688_c0400.npz,22,24,7,15,17,0.0217628479003906,haec
data/tiles/gt_haec_train/field_00278_r0688_c0000.npz,21,30,8,13,22,0.0223312377929687,haec
data/tiles/gt_haec_train/field_00279_r0400_c0688.npz,21,36,9,12,27,0.0257148742675781,haec
data/tiles/gt_haec_train/field_00280_r0400_c0400.npz,45,43,20,25,23,0.0307121276855468,haec
data/tiles/gt_haec_train/field_00281_r0400_c0000.npz,10,24,5,5,19,0.0152206420898437,haec
data/tiles/gt_haec_train/field_00282_r0000_c0688.npz,20,18,10,10,8,0.0132980346679687,haec
data/tiles/gt_haec_train/field_00283_r0000_c0400.npz,33,39,13,20,26,0.02984619140625,haec
data/tiles/gt_haec_train/field_00284_r0000_c0000.npz,24,41,12,12,29,0.0281295776367187,haec
data/tiles/gt_haec_train/field_00284_r0688_c0688.npz,21,26,9,12,17,0.0183067321777343,haec
data/tiles/gt_haec_train/field_00285_r0688_c0400.npz,55,55,28,27,27,0.0367774963378906,haec
data/tiles/gt_haec_train/field_00286_r0688_c0000.npz,13,18,3,10,15,0.0166778564453125,haec
data/tiles/gt_haec_train/field_00287_r0400_c0688.npz,2,5,1,1,4,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00288_r0400_c0400.npz,8,6,2,6,4,0.0065155029296875,haec
data/tiles/gt_haec_train/field_00289_r0400_c0000.npz,4,0,0,4,0,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00290_r0000_c0688.npz,4,5,1,3,4,0.0047798156738281,haec
data/tiles/gt_haec_train/field_00291_r0000_c0400.npz,2,4,1,1,3,0.0027198791503906,haec
data/tiles/gt_haec_train/field_00292_r0000_c0000.npz,0,0,0,0,0,0.0,haec
data/tiles/gt_haec_train/field_00292_r0688_c0688.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00293_r0688_c0400.npz,3,6,2,1,4,0.0031280517578125,haec
data/tiles/gt_haec_train/field_00294_r0688_c0000.npz,3,6,1,2,5,0.0046844482421875,haec
data/tiles/gt_haec_train/field_00295_r0400_c0688.npz,3,76,0,3,76,0.0548553466796875,haec
data/tiles/gt_haec_train/field_00296_r0400_c0400.npz,10,6,1,9,5,0.0096473693847656,haec
data/tiles/gt_haec_train/field_00297_r0400_c0000.npz,1,4,0,1,4,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00298_r0000_c0688.npz,4,4,1,3,3,0.00408935546875,haec
data/tiles/gt_haec_train/field_00299_r0000_c0400.npz,5,4,1,4,3,0.0040283203125,haec
data/tiles/gt_haec_train/field_00300_r0000_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00300_r0688_c0688.npz,3,3,0,3,3,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00301_r0688_c0400.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00302_r0688_c0000.npz,5,2,0,5,2,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00303_r0400_c0688.npz,7,6,1,6,5,0.0077552795410156,haec
data/tiles/gt_haec_train/field_00304_r0400_c0400.npz,6,1,0,6,1,0.0050773620605468,haec
data/tiles/gt_haec_train/field_00305_r0400_c0000.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00306_r0000_c0688.npz,5,2,0,5,2,0.004547119140625,haec
data/tiles/gt_haec_train/field_00307_r0000_c0400.npz,7,2,1,6,1,0.0046806335449218,haec
data/tiles/gt_haec_train/field_00308_r0000_c0000.npz,15,18,3,12,15,0.0149116516113281,haec
data/tiles/gt_haec_train/field_00308_r0688_c0688.npz,9,7,0,9,7,0.0115928649902343,haec
data/tiles/gt_haec_train/field_00309_r0688_c0400.npz,21,12,5,16,7,0.0159187316894531,haec
data/tiles/gt_haec_train/field_00310_r0688_c0000.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00311_r0400_c0688.npz,6,4,3,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00312_r0400_c0400.npz,5,5,3,2,2,0.0024299621582031,haec
data/tiles/gt_haec_train/field_00313_r0400_c0000.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00314_r0000_c0688.npz,2,1,0,2,1,0.00177001953125,haec
data/tiles/gt_haec_train/field_00315_r0000_c0400.npz,0,2,0,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00316_r0000_c0000.npz,4,9,0,4,9,0.0084037780761718,haec
data/tiles/gt_haec_train/field_00316_r0688_c0688.npz,10,6,1,9,5,0.0081367492675781,haec
data/tiles/gt_haec_train/field_00317_r0688_c0400.npz,29,46,14,15,32,0.0304794311523437,haec
data/tiles/gt_haec_train/field_00318_r0688_c0000.npz,21,34,3,18,31,0.0311203002929687,haec
data/tiles/gt_haec_train/field_00319_r0400_c0688.npz,10,11,3,7,8,0.0091514587402343,haec
data/tiles/gt_haec_train/field_00320_r0400_c0400.npz,48,42,17,31,25,0.0340461730957031,haec
data/tiles/gt_haec_train/field_00321_r0400_c0000.npz,23,38,10,13,28,0.02685546875,haec
data/tiles/gt_haec_train/field_00322_r0000_c0688.npz,39,46,11,28,35,0.0379409790039062,haec
data/tiles/gt_haec_train/field_00323_r0000_c0400.npz,23,30,7,16,23,0.0268630981445312,haec
data/tiles/gt_haec_train/field_00324_r0000_c0000.npz,39,45,17,22,28,0.0334358215332031,haec
data/tiles/gt_haec_train/field_00324_r0688_c0688.npz,47,61,24,23,37,0.0396690368652343,haec
data/tiles/gt_haec_train/field_00325_r0688_c0400.npz,26,37,12,14,25,0.0249900817871093,haec
data/tiles/gt_haec_train/field_00326_r0688_c0000.npz,17,29,7,10,22,0.0228462219238281,haec
data/tiles/gt_haec_train/field_00327_r0400_c0688.npz,7,13,0,7,13,0.0140609741210937,haec
data/tiles/gt_haec_train/field_00328_r0400_c0400.npz,19,18,7,12,11,0.015106201171875,haec
data/tiles/gt_haec_train/field_00329_r0400_c0000.npz,30,32,11,19,21,0.0263824462890625,haec
data/tiles/gt_haec_train/field_00330_r0000_c0688.npz,16,24,11,5,13,0.0116424560546875,haec
data/tiles/gt_haec_train/field_00331_r0000_c0400.npz,33,40,11,22,29,0.0322494506835937,haec
data/tiles/gt_haec_train/field_00332_r0000_c0000.npz,37,37,15,22,22,0.0284271240234375,haec
data/tiles/gt_haec_train/field_00332_r0688_c0688.npz,0,0,0,0,0,0.0,haec
data/tiles/gt_haec_train/field_00333_r0688_c0400.npz,45,57,21,24,36,0.0366172790527343,haec
data/tiles/gt_haec_train/field_00334_r0688_c0000.npz,36,33,13,23,20,0.0274162292480468,haec
data/tiles/gt_haec_train/field_00335_r0400_c0688.npz,23,25,11,12,14,0.0168190002441406,haec
data/tiles/gt_haec_train/field_00336_r0400_c0400.npz,35,50,19,16,31,0.0317153930664062,haec
data/tiles/gt_haec_train/field_00337_r0400_c0000.npz,36,53,14,22,39,0.039031982421875,haec
data/tiles/gt_haec_train/field_00338_r0000_c0688.npz,7,8,3,4,5,0.0062713623046875,haec
data/tiles/gt_haec_train/field_00339_r0000_c0400.npz,9,9,2,7,7,0.0090484619140625,haec
data/tiles/gt_haec_train/field_00340_r0000_c0000.npz,5,3,0,5,3,0.0054969787597656,haec
data/tiles/gt_haec_train/field_00340_r0688_c0688.npz,6,6,2,4,4,0.0046424865722656,haec
data/tiles/gt_haec_train/field_00341_r0688_c0400.npz,8,10,0,8,10,0.0133705139160156,haec
data/tiles/gt_haec_train/field_00342_r0688_c0000.npz,10,13,6,4,7,0.0082359313964843,haec
